,Client,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
1327,1328,M,54,52,1,,7.0,,,,505.8885714285714,,0.0,,,,1467.7278571428571,1467.7278571428571,3.0,3.0,1490.3392857142858,1490.3392857142858,303.57142857142856,275.26785714285717,905.8214285714286,51.0,51.0,6.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,1329,F,16,149,1,,45.0,,,,715.9089285714286,,90062.94607142858,,,,3261.152857142857,3261.152857142857,6.0,6.0,2479.685,2479.685,714.2857142857143,131.8642857142857,1628.7492857142859,32.0,32.0,3.0,8.0,20.0,1.0,0.0,1.0,13.357142857142858,0.0,7.964285714285714
1329,1330,M,6,31,1,1.0,,,,,5264.3267857142855,118932.76392857144,,,,,343.3767857142857,343.3767857142857,3.0,3.0,342.85714285714283,342.85714285714283,342.85714285714283,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.357142857142857,0.0
1330,1331,F,79,47,1,,,,,,1091.6975,,,,,,0.31357142857142856,0.31357142857142856,1.0,1.0,61.357142857142854,61.357142857142854,0.0,0.0,60.92857142857143,3.0,3.0,0.0,0.0,2.0,,,,,,
1331,1332,M,37,209,1,,,1.0,,,0.0,,,516.2825,,,1314.7078571428572,1314.7078571428572,4.0,4.0,538.75,538.75,0.0,136.17857142857142,400.2857142857143,10.0,10.0,0.0,4.0,5.0,,,,,,
1332,1333,M,34,198,1,,,,,1.0,15106.0975,,,,,1113.3182142857142,1813.0032142857142,1636.8978571428572,6.0,5.0,1468.6275,1454.9132142857143,589.2857142857143,226.52035714285714,363.7142857142857,38.0,36.0,6.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,1334,F,69,163,1,1.0,,,1.0,,11.183571428571428,204.42071428571427,,,1.8928571428571428,,881.7364285714285,502.2685714285714,10.0,3.0,1704.5807142857143,1448.4735714285714,464.2857142857143,250.75,677.4642857142857,34.0,11.0,3.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,1335,F,70,9,1,,,1.0,,,91.28321428571428,,,0.0,,,1515.2724999999998,1352.7235714285714,12.0,9.0,1326.045357142857,1163.5021428571429,178.57142857142858,147.5960714285714,672.1785714285714,25.0,22.0,2.0,8.0,8.0,0.0,1.0,0.0,0.0,407.96250000000003,0.0
1335,1336,M,61,171,1,,,,,,1315.715,,,,,,360.7042857142857,360.7042857142857,2.0,2.0,211.89285714285714,211.89285714285714,178.57142857142858,0.0,30.714285714285715,5.0,5.0,1.0,0.0,3.0,,,,,,
1336,1337,F,65,175,1,1.0,6.0,,,,0.0,3930.255,3644.262142857143,,,,1665.1107142857143,1654.392142857143,7.0,6.0,1297.24,1297.24,0.0,0.0,1297.24,7.0,7.0,0.0,0.0,7.0,1.0,0.0,0.0,3.9001785714285715,0.0,0.0
1337,1338,M,42,61,1,,,,,,150.81964285714284,,,,,,0.0010714285714285715,0.0010714285714285715,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.461071428571426,0.0,0.0
1338,1339,M,80,86,1,,,,,,8518.8575,,,,,,327.3589285714285,327.3589285714285,2.0,2.0,449.6535714285714,449.6535714285714,53.57142857142857,286.93928571428575,104.78571428571429,22.0,22.0,2.0,12.0,5.0,,,,,,
1339,1340,M,60,6,1,,,,,,50.72035714285715,,,,,,5823.408928571429,5823.408928571429,3.0,3.0,5244.964285714285,5244.964285714285,1607.142857142857,310.6464285714286,3205.535714285714,21.0,21.0,4.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,1341,M,32,180,1,,,,,,5413.299285714286,,,,,,8214.286071428573,8214.286071428573,2.0,2.0,8224.285714285714,8224.285714285714,0.0,0.0,8214.285714285714,4.0,4.0,0.0,0.0,1.0,,,,,,
1341,1342,M,27,211,1,,,1.0,,,14998.111071428571,,,0.0,,,2105.404285714286,2105.404285714286,6.0,6.0,2191.4075000000003,2191.4075000000003,500.0,603.8228571428572,1080.2275,40.0,40.0,4.0,18.0,14.0,0.0,0.0,1.0,0.0,0.0,16.153214285714288
1342,1343,M,37,152,1,,,1.0,,1.0,77.94142857142857,,,0.0,,3681.46,3372.3857142857146,2447.0364285714286,27.0,23.0,3839.965,2447.0364285714286,539.2857142857143,219.43357142857144,354.5,50.0,28.0,4.0,9.0,4.0,,,,,,
1343,1344,M,21,100,1,,,1.0,,,33954.502857142856,,,0.0,,,402.2885714285714,402.2885714285714,5.0,5.0,690.3285714285714,690.3285714285714,267.85714285714283,63.38928571428572,355.6892857142857,15.0,15.0,2.0,3.0,9.0,0.0,1.0,0.0,0.0,2.857142857142857,0.0
1344,1345,F,22,152,1,2.0,,,1.0,1.0,490.44,73.46249999999999,,,158.64285714285714,4250.1167857142855,1449.0707142857143,1074.465,9.0,3.0,1591.1042857142857,1130.5321428571428,53.57142857142857,497.94642857142856,629.2857142857143,18.0,11.0,1.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,14.2075
1345,1346,F,32,77,2,,,,,,651.4214285714286,,,,,,11.250357142857142,11.250357142857142,2.0,2.0,14.642857142857142,14.642857142857142,0.0,0.0,11.25,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.21428571428571427,0.0
1346,1347,M,23,70,1,,,1.0,,,11238.1775,,,118.44964285714286,,,403.5607142857143,403.5607142857143,4.0,4.0,425.9642857142857,425.9642857142857,357.14285714285717,0.0,65.42857142857143,8.0,8.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,21.035714285714285
1347,1348,M,39,16,1,1.0,3.0,,,,5316.222857142857,3786.695,308.88214285714287,,,,1.372142857142857,0.0017857142857142859,2.0,1.0,357.14285714285717,357.14285714285717,0.0,0.0,357.14285714285717,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.4285714285714286,0.0
1348,1349,M,50,229,1,,,1.0,,,172.2239285714286,,,0.0,,,142.8582142857143,142.8582142857143,2.0,2.0,196.6,196.6,160.71428571428572,35.885714285714286,0.0,19.0,19.0,11.0,8.0,0.0,,,,,,
1349,1350,F,23,111,1,,,,,,4.249642857142857,,,,,,806.9396428571429,806.9396428571429,2.0,2.0,1255.8274999999999,1255.8274999999999,392.85714285714283,133.3632142857143,725.2857142857143,24.0,24.0,4.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,8.952142857142857
1350,1351,F,40,149,1,1.0,5.0,,,,45.98107142857143,7402.633928571428,932.4157142857142,,,,454.6146428571428,449.305,3.0,2.0,403.6642857142857,403.6642857142857,0.0,107.73571428571428,293.42857142857144,14.0,14.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,1352,F,67,59,1,,,,,,2228.3939285714287,,,,,,132.14392857142857,132.14392857142857,2.0,2.0,76.66428571428571,76.66428571428571,3.5714285714285716,73.09285714285714,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,1353,M,29,83,1,,,,1.0,,1257.3753571428572,,,,30.06607142857143,,298.28035714285716,295.92892857142857,6.0,2.0,298.5475,296.1903571428571,0.0,0.0,292.85714285714283,7.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,6.714821428571428,0.0,0.0
1353,1354,M,17,142,1,,,,,,21425.31142857143,,,,,,214.28607142857143,214.28607142857143,2.0,2.0,194.79999999999998,194.79999999999998,0.0,25.442857142857143,0.0,8.0,8.0,0.0,5.0,0.0,,,,,,
1354,1355,F,55,101,1,,,,,,0.5932142857142857,,,,,,921.1196428571428,921.1196428571428,2.0,2.0,0.8928571428571429,0.8928571428571429,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.392857142857143,5.857142857142857
1355,1356,F,38,183,1,,,,,,235.32107142857143,,,,,,1853.5732142857144,1853.5732142857144,3.0,3.0,1836.5521428571428,1836.5521428571428,0.0,63.159285714285716,0.0,3.0,3.0,0.0,1.0,0.0,,,,,,
1356,1357,F,56,14,1,,,,,,2.4282142857142857,,,,,,14.285714285714286,14.285714285714286,1.0,1.0,14.285714285714286,14.285714285714286,14.285714285714286,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,
1357,1358,F,25,182,1,1.0,,,,,8.240357142857142,5352.294285714285,,,,,92.98928571428571,71.43892857142858,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1358,1359,M,40,60,1,1.0,,,,,6202.357857142857,1269.0867857142857,,,,,0.20464285714285715,0.002857142857142857,2.0,1.0,202.30142857142854,202.30142857142854,32.142857142857146,52.58714285714286,117.35714285714286,7.0,7.0,1.0,4.0,1.0,,,,,,
1359,1360,M,28,212,1,,,,1.0,,649.8921428571429,,,,38.785714285714285,,1.475357142857143,0.03571428571428571,4.0,1.0,113.75,112.32142857142857,0.0,0.0,108.0,7.0,5.0,0.0,0.0,3.0,,,,,,
1360,1361,F,64,10,1,,,,,,2869.156071428571,,,,,,0.004285714285714286,0.004285714285714286,1.0,1.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,1362,F,76,53,1,1.0,,,1.0,,21933.971428571425,42857.729999999996,,,352.37392857142856,,449.40857142857146,427.7610714285714,6.0,2.0,580.8553571428572,577.4485714285714,410.7142857142857,132.37714285714284,12.678571428571429,23.0,20.0,6.0,10.0,1.0,0.0,1.0,0.0,0.0,2.857142857142857,0.0
1362,1363,,38,8,1,,,,,,6533.868571428572,,,,,,48.214285714285715,48.214285714285715,1.0,1.0,17.857142857142858,17.857142857142858,17.857142857142858,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,
1363,1364,F,39,63,1,1.0,,1.0,,,0.0,4846.536428571429,,260.86357142857145,,,1168.9903571428572,1002.0071428571429,10.0,7.0,1517.7471428571428,1517.7471428571428,35.714285714285715,547.0328571428571,931.1785714285714,31.0,31.0,1.0,11.0,18.0,0.0,1.0,1.0,0.0,14.285714285714286,22.703928571428573
1364,1365,F,39,227,1,1.0,,,,,5130.735357142857,3772.054285714286,,,,,1586.8646428571428,1586.7510714285713,9.0,8.0,1735.6821428571427,1664.2535714285714,428.57142857142856,8.860714285714286,1221.4285714285713,40.0,38.0,15.0,1.0,8.0,,,,,,
1365,1366,F,32,33,1,,,1.0,,,47.161071428571425,,,0.0,,,597.2864285714286,597.2864285714286,3.0,3.0,631.8928571428571,631.8928571428571,142.85714285714286,21.178571428571427,457.35714285714283,18.0,18.0,1.0,1.0,14.0,,,,,,
1366,1367,F,38,18,1,1.0,,,,,0.0,39664.086071428566,,,,,1946.5960714285716,1946.5753571428572,5.0,4.0,1832.1785714285713,1832.1785714285713,1071.4285714285713,35.357142857142854,721.6785714285714,18.0,18.0,5.0,1.0,11.0,0.0,1.0,0.0,0.0,5.177142857142857,0.0
1367,1368,M,23,51,1,,,,,,49585.301785714284,,,,,,1089.722142857143,1089.722142857143,2.0,2.0,1413.2317857142857,1413.2317857142857,767.8571428571429,644.9460714285715,0.0,40.0,40.0,7.0,31.0,0.0,0.0,1.0,0.0,0.0,3.7142857142857144,0.0
1368,1369,M,39,55,1,,,1.0,1.0,,19.86285714285714,,,0.0,611.7210714285713,,6173.7014285714295,4111.138928571429,30.0,16.0,6410.214999999999,4078.996071428571,1600.0,822.5232142857143,386.7142857142857,76.0,27.0,5.0,36.0,11.0,0.0,1.0,0.0,0.0,2.466785714285714,0.0
1369,1370,M,27,8,1,,,,1.0,,340.855,,,,712.2960714285715,,375.55285714285714,375.55285714285714,5.0,5.0,296.26071428571424,296.26071428571424,39.285714285714285,102.76071428571429,153.78571428571428,12.0,12.0,3.0,6.0,1.0,,,,,,
1370,1371,M,51,109,1,,,,,,758.8221428571429,,,,,,4.652142857142857,0.0,6.0,0.0,5.473571428571428,0.00035714285714285714,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,1372,M,10,176,1,1.0,,,,,224.75821428571427,549.0392857142857,,,,,21.731785714285714,0.002857142857142857,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.464285714285714
1372,1373,F,25,26,1,,,,,,1162.360357142857,,,,,,33409.29357142857,33409.29357142857,36.0,36.0,44078.18392857142,44078.18392857142,1250.0,246.51214285714286,3908.843214285714,44.0,44.0,4.0,6.0,21.0,,,,,,
1373,1374,F,61,150,1,,,1.0,,,0.83,,,0.0,,,1653.7196428571428,1652.9975,9.0,8.0,1934.1635714285715,1528.49,785.7142857142857,15.571428571428571,722.125,31.0,27.0,4.0,1.0,20.0,,,,,,
1374,1375,F,65,93,1,,,,,,47.82821428571429,,,,,,787.155,787.155,2.0,2.0,616.5,616.5,0.0,427.39285714285717,185.71428571428572,8.0,8.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,1376,F,20,36,1,,,,,1.0,123.98214285714286,,,,,2953.8125,162.99428571428572,92.8575,3.0,2.0,95.39285714285714,93.60714285714286,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5714285714285716
1376,1377,F,53,171,3,,,,,,289.5892857142857,,,,,,430.6221428571429,430.6221428571429,2.0,2.0,357.60714285714283,357.60714285714283,214.28571428571428,0.0,141.78571428571428,6.0,6.0,2.0,0.0,1.0,,,,,,
1377,1378,M,76,146,1,,,1.0,,,247.32142857142858,,,1019.0024999999999,,,53.57821428571429,53.57821428571429,2.0,2.0,1344.7692857142858,1344.7692857142858,214.28571428571428,1128.5192857142858,0.0,29.0,29.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,1379,F,47,133,1,,,,,,364.61642857142857,,,,,,759.1217857142857,759.1217857142857,3.0,3.0,684.0317857142857,684.0317857142857,71.42857142857143,85.17464285714286,527.4285714285714,22.0,22.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,1380,F,32,165,1,,,,,,3572.4500000000003,,,,,,0.00035714285714285714,0.00035714285714285714,1.0,1.0,65.32142857142857,65.32142857142857,21.428571428571427,0.0,43.892857142857146,4.0,4.0,2.0,0.0,2.0,,,,,,
1380,1381,M,38,135,1,,,,,,144.87142857142857,,,,,,571.6182142857143,571.6182142857143,3.0,3.0,57.07142857142857,57.07142857142857,10.714285714285714,46.357142857142854,0.0,6.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,1382,F,23,99,1,,,1.0,,,428.81964285714287,,,0.0,,,1411.1507142857142,1006.8753571428571,27.0,20.0,1424.1789285714287,971.7325,189.28571428571428,215.1,160.67857142857142,32.0,20.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,1383,M,39,26,1,1.0,6.0,,,,199.82107142857143,2582.3292857142856,0.0,,,,551.6899999999999,548.4903571428571,3.0,2.0,753.5357142857143,753.5357142857143,714.2857142857143,0.0,35.714285714285715,5.0,5.0,1.0,0.0,2.0,1.0,1.0,0.0,10.90982142857143,4.642857142857143,0.0
1383,1384,M,27,124,1,1.0,,1.0,1.0,,8270.066428571428,237.14892857142857,,713.1942857142857,479.3607142857143,,847.4782142857142,845.97,6.0,2.0,652.9621428571428,651.5335714285713,178.57142857142858,146.82642857142858,325.20714285714286,14.0,12.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,4.607142857142857,0.0
1384,1385,M,38,152,1,1.0,,1.0,,,222.86178571428573,9141.175,,680.8517857142857,,,113.05035714285714,110.10107142857143,6.0,5.0,897.8189285714286,897.8189285714286,0.0,85.2332142857143,808.2285714285715,19.0,19.0,0.0,2.0,16.0,,,,,,
1385,1386,F,52,8,1,1.0,,,,,74.68214285714285,27918.04535714286,,,,,9.748214285714285,0.026071428571428572,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,1387,M,72,107,1,,,1.0,,1.0,853.342857142857,,,0.0,,11462.720357142856,362.1025,211.32071428571427,7.0,5.0,433.85571428571427,211.32071428571427,0.0,0.0,17.857142857142858,12.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,1388,M,69,27,1,1.0,,1.0,,,463.3807142857143,5370.509285714286,,0.0,,,900.745,900.5092857142856,4.0,3.0,932.2860714285714,932.2860714285714,785.7142857142857,0.0,143.3217857142857,17.0,17.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,1389,M,50,9,1,,,,,,10944.83607142857,,,,,,1078.787142857143,1078.787142857143,21.0,21.0,1792.7857142857142,1792.7857142857142,0.0,0.0,1164.4642857142858,11.0,11.0,0.0,0.0,8.0,,,,,,
1389,1390,F,59,170,1,,,,,,13.5425,,,,,,0.0010714285714285715,0.0010714285714285715,1.0,1.0,212.50714285714284,212.50714285714284,178.57142857142858,0.0,0.0,5.0,5.0,1.0,0.0,0.0,,,,,,
1390,1391,M,73,136,1,,,,,,2221.302857142857,,,,,,1002.9814285714285,1002.9814285714285,4.0,4.0,584.7878571428571,584.7878571428571,53.57142857142857,170.645,360.57142857142856,12.0,12.0,2.0,7.0,3.0,1.0,0.0,1.0,3.349285714285714,0.0,4.25
1391,1392,F,29,152,1,1.0,3.0,,,,10.714285714285714,1726.8857142857144,0.0,,,,791.0521428571428,674.6246428571429,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.674642857142857,0.0,1.75
1392,1393,F,74,195,1,,,,,,142.86285714285714,,,,,,6484.633928571428,6484.633928571428,6.0,6.0,5804.123928571428,5804.123928571428,0.0,1333.1453571428572,2993.371428571428,59.0,59.0,0.0,39.0,16.0,,,,,,
1393,1394,M,38,36,1,,,,,,37.470000000000006,,,,,,860.5500000000001,860.5500000000001,3.0,3.0,1330.204642857143,1330.204642857143,357.14285714285717,502.1689285714286,464.85714285714283,31.0,31.0,1.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,1395,F,41,64,1,,,,,,926.2092857142858,,,,,,527.5746428571429,527.5746428571429,2.0,2.0,420.1642857142857,420.1642857142857,307.14285714285717,107.09285714285714,0.0,19.0,19.0,6.0,8.0,0.0,,,,,,
1395,1396,M,56,16,1,1.0,3.0,1.0,,,4.704642857142857,26270.410357142857,9335.085714285715,0.0,,,410.7314285714286,410.7314285714286,2.0,2.0,695.9821428571429,695.9821428571429,457.14285714285717,0.0,235.44642857142858,9.0,9.0,3.0,0.0,5.0,1.0,1.0,0.0,3.0664285714285713,0.21428571428571427,0.0
1396,1397,M,18,81,1,,,,,,2.623214285714286,,,,,,0.015,0.015,1.0,1.0,276.6582142857143,276.6582142857143,250.0,0.0,23.26535714285714,5.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,1398,M,42,151,1,,3.0,,,,0.0,,0.0,,,,0.0014285714285714286,0.0014285714285714286,1.0,1.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,
1398,1399,M,24,151,1,,1.0,,1.0,1.0,0.0,,0.0,,301.11571428571426,5921.967857142858,1988.6453571428572,1632.6539285714284,14.0,4.0,1680.8153571428572,1461.6967857142859,57.142857142857146,136.56392857142856,931.2903571428571,58.0,21.0,3.0,27.0,8.0,1.0,1.0,1.0,27.233749999999997,5.142857142857143,11.178571428571429
1399,1400,M,40,39,1,,,,,,252.79571428571427,,,,,,42.865,42.865,3.0,3.0,73.81071428571428,73.81071428571428,60.714285714285715,0.0,10.703571428571427,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,4.6571428571428575,0.0,0.0
1400,1401,M,51,81,1,1.0,,,,,881.6421428571429,1430.1460714285713,,,,,2471.108928571429,2460.435,8.0,7.0,4216.821428571428,4216.821428571428,1428.5714285714287,341.67857142857144,2444.4285714285716,17.0,17.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,1402,M,34,151,1,,,,,,6.307857142857143,,,,,,178.57142857142858,178.57142857142858,1.0,1.0,189.16071428571428,189.16071428571428,178.57142857142858,7.196428571428571,0.0,5.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,1403,F,4,151,1,1.0,8.0,,,,4444.1849999999995,27030.265714285713,0.0,,,,731.8746428571429,714.3010714285714,5.0,2.0,454.2142857142857,454.2142857142857,0.0,0.0,454.2142857142857,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,17.214285714285715
1403,1404,F,68,11,1,,,,,,133.43107142857144,,,,,,198.96071428571426,198.96071428571426,3.0,3.0,65.71428571428571,65.71428571428571,0.0,0.0,64.60714285714286,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.7867857142857144,0.0
1404,1405,M,24,103,1,,,,,,10056.746071428572,,,,,,270.1510714285714,270.1510714285714,2.0,2.0,224.905,224.905,0.0,0.8903571428571428,220.62178571428572,7.0,7.0,0.0,1.0,5.0,,,,,,
1405,1406,F,21,181,1,,,,,,55383.79785714286,,,,,,35.714285714285715,35.714285714285715,1.0,1.0,35.714285714285715,35.714285714285715,0.0,0.0,35.714285714285715,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.4314285714285715,0.0
1406,1407,M,43,16,1,,,,,,334.81678571428574,,,,,,700.7367857142857,700.7367857142857,2.0,2.0,203.78571428571428,203.78571428571428,0.0,11.178571428571429,190.53571428571428,5.0,5.0,0.0,1.0,3.0,,,,,,
1407,1408,F,23,122,1,1.0,1.0,,,,31792.100714285712,12620.789999999999,0.0,,,,2.5942857142857143,0.003928571428571429,2.0,1.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.6635714285714285,5.357142857142857,0.0
1408,1409,F,10,149,1,,,1.0,,,62.53928571428571,,,0.0,,,402.90285714285716,402.90285714285716,2.0,2.0,103.46428571428571,103.46428571428571,0.0,0.0,100.07142857142857,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.852142857142858
1409,1410,F,41,85,2,1.0,,,,,47767.96357142857,20635.04464285714,,,,,1.5789285714285715,0.0010714285714285715,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1410,1411,M,32,40,1,,1.0,,,,2223.1285714285714,,11342.545714285716,,,,0.003928571428571429,0.003928571428571429,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7996428571428572,0.0,0.0
1411,1412,M,40,149,1,,,,1.0,,5.257142857142857,,,,536.6857142857143,,2288.5075,1855.9489285714285,11.0,5.0,1559.5935714285715,691.0121428571429,0.0,863.2242857142857,273.2285714285714,35.0,9.0,0.0,23.0,7.0,1.0,0.0,0.0,6.795535714285714,0.0,0.0
1412,1413,M,31,52,1,1.0,,,,,237.29607142857142,56187.43392857142,,,,,6.4332142857142856,0.004642857142857143,2.0,1.0,143.16892857142858,143.16892857142858,0.0,122.91892857142857,20.25,15.0,15.0,0.0,14.0,1.0,1.0,1.0,0.0,1.676607142857143,6.964285714285714,0.0
1413,1414,F,71,49,1,1.0,,,,,171575.88964285716,7309.168214285714,,,,,2695.957142857143,301.3728571428572,5.0,3.0,2498.6071428571427,2498.6071428571427,103.57142857142857,0.0,2392.8571428571427,4.0,4.0,1.0,0.0,1.0,,,,,,
1414,1415,M,67,28,1,1.0,1.0,,,,6512.073571428571,18677.399642857144,501.0785714285715,,,,414.03607142857146,412.50928571428574,4.0,3.0,303.0,303.0,107.14285714285714,0.0,193.67857142857142,4.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,0.49821428571428567,0.32142857142857145,0.0
1415,1416,M,61,132,1,,,1.0,1.0,,840.7164285714287,,,301.7503571428571,0.7142857142857143,,788.9535714285714,655.8960714285714,6.0,4.0,699.8382142857143,409.82714285714286,85.71428571428571,290.0110714285714,193.42857142857142,35.0,10.0,6.0,25.0,2.0,,,,,,
1416,1417,F,52,151,1,1.0,,,,,633.5124999999999,2632.445357142857,,,,,393.42,393.3978571428571,3.0,2.0,303.0357142857143,303.0357142857143,192.85714285714286,0.0,106.78571428571429,7.0,7.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,14.821428571428571,0.0
1417,1418,M,64,83,1,,,,,,1463.9989285714287,,,,,,2013.5864285714285,2013.5864285714285,2.0,2.0,1044.7675000000002,1044.7675000000002,178.57142857142858,475.6253571428571,388.39214285714286,23.0,23.0,2.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,1419,M,35,59,1,1.0,,1.0,,,3499.619642857143,35787.10571428571,,331.21392857142854,,,785.5635714285714,784.9310714285714,3.0,2.0,601.0714285714286,601.0714285714286,428.57142857142856,0.0,172.5,5.0,5.0,3.0,0.0,2.0,,,,,,
1419,1420,M,46,86,1,,,,,,272.3878571428571,,,,,,1075.0232142857144,1075.0232142857144,2.0,2.0,620.3746428571429,620.3746428571429,0.0,0.0,616.9817857142858,7.0,7.0,0.0,0.0,6.0,,,,,,
1420,1421,F,43,79,1,,,1.0,,,7480.104642857143,,,428.8139285714286,,,675.3757142857143,675.3757142857143,5.0,5.0,728.2299999999999,728.2299999999999,392.85714285714283,0.0,331.98,12.0,12.0,1.0,0.0,10.0,,,,,,
1421,1422,M,34,163,1,1.0,,,,,2612.494642857143,880.0571428571428,,,,,10.561071428571427,1.6332142857142855,7.0,2.0,3.27,1.6071428571428572,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,,,,,,
1422,1423,M,67,50,1,,,,,,443.8607142857143,,,,,,620.2524999999999,620.2524999999999,2.0,2.0,548.1428571428571,548.1428571428571,535.7142857142857,0.0,10.464285714285714,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,1424,M,34,151,1,,6.0,,,,604.7014285714286,,1866.0714285714287,,,,0.010714285714285714,0.010714285714285714,1.0,1.0,828.8928571428571,828.8928571428571,0.0,0.0,824.2142857142857,4.0,4.0,0.0,0.0,3.0,,,,,,
1424,1425,F,32,66,1,,4.0,1.0,,,645.7096428571429,,10888.256785714286,0.0,,,543.4471428571429,543.4471428571429,2.0,2.0,539.9685714285714,539.9685714285714,21.428571428571427,0.0,494.71857142857147,10.0,10.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,6.285714285714286,24.25
1425,1426,F,71,25,1,,,,,,61.3575,,,,,,1535.5157142857145,1535.5157142857145,3.0,3.0,1638.5785714285714,1638.5785714285714,1464.2857142857142,174.29285714285714,0.0,9.0,9.0,3.0,6.0,0.0,,,,,,
1426,1427,F,4,179,1,1.0,,,,,6.552142857142857,19861.2,,,,,4.249642857142857,0.00035714285714285714,2.0,1.0,0.8928571428571429,0.8928571428571429,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.357142857142858
